ID;RUT;Razon Social;Fecha de actuacion (1era firma);Fecha de registro (ultima firma);Fecha de aprobacion x SII;Anio;Mes;Comuna Tributaria;Region Tributaria;Codigo de sociedad;Tipo de actuacion;Capital;Comuna Social;Region Social
761;76287064-9;Tecnologías de la información y comunicación Box2host Limitada;20-05-2013;20-05-2013;20-05-2013;2013;Mayo;ÑUÑOA;13;SRL;CONSTITUCIÓN;200000;ÑUÑOA;13
8621;76287025-8;Hidalgo y Vera Limitada;20-05-2013;20-05-2013;20-05-2013;2013;Mayo;EL MONTE;13;SRL;CONSTITUCIÓN;500000;EL MONTE;13
8971;76287028-2;Lóbulo Publicidad Limitada;20-05-2013;20-05-2013;20-05-2013;2013;Mayo;ÑUÑOA;13;SRL;CONSTITUCIÓN;3000000;ÑUÑOA;13
9403;76287012-6;IMPORTADORA Y COMERCIALIZADORA FYM LTDA.;20-05-2013;20-05-2013;20-05-2013;2013;Mayo;PEÑAFLOR;13;SRL;CONSTITUCIÓN;500000;PEÑAFLOR;13
10567;76287059-2;Agroindustrial Mirador Limitada;20-05-2013;20-05-2013;20-05-2013;2013;Mayo;SANTIAGO;13;SRL;CONSTITUCIÓN;15000000;SANTIAGO;13
7149;76286964-0;ARRIENDOS DE MAQUINARIAS INEY LIMITADA;15-05-2013;20-05-2013;20-05-2013;2013;Mayo;LA GRANJA;13;SRL;CONSTITUCIÓN;3000000;LA GRANJA;13
8360;76286969-1;Empresa Servicios Obras Menores Mantencion e Ingenieria  Huelemu Limitada;20-05-2013;20-05-2013;20-05-2013;2013;Mayo;CORONEL;8;SRL;CONSTITUCIÓN;9000000;CORONEL;8
7991;76286989-6;Salas Krauss y Compañia Limitada;17-05-2013;20-05-2013;20-05-2013;2013;Mayo;SAN MIGUEL;13;SRL;CONSTITUCIÓN;1500000;SAN MIGUEL;13
2327;76286963-2;MCH Montaje e Ingeniería Eléctrica Limitada;13-05-2013;20-05-2013;20-05-2013;2013;Mayo;SAN FELIPE;5;SRL;CONSTITUCIÓN;1000000;SAN FELIPE;5
5181;76286968-3;SOCIEDAD COMERCIAL GRIFFERO E HIJAS LTDA;20-05-2013;20-05-2013;20-05-2013;2013;Mayo;LO BARNECHEA;13;SRL;CONSTITUCIÓN;1500000;LO BARNECHEA;13
4510;76287037-1;Escobedo & Gonzalez Limitada;13-05-2013;16-05-2013;20-05-2013;2013;Mayo;MAIPU;13;SRL;CONSTITUCIÓN;500000;MAIPU;13
6242;76286985-3;Jiménez Zenteno Ltda.;20-05-2013;20-05-2013;20-05-2013;2013;Mayo;RANCAGUA;6;SRL;CONSTITUCIÓN;500000;RANCAGUA;6
9531;76286973-K;SERVICIOS TRANSPORTE DE CARGA  FE  & REC. LTDA;20-05-2013;20-05-2013;20-05-2013;2013;Mayo;RANCAGUA;6;SRL;CONSTITUCIÓN;23000000;RANCAGUA;6
9163;76286981-0;Servicio H & P Limitada;20-05-2013;20-05-2013;20-05-2013;2013;Mayo;QUINTA NORMAL;13;SRL;CONSTITUCIÓN;2000000;QUINTA NORMAL;13
9759;76286962-4;ELENA GOMEZ Y JACQUELINE PONCE LIMITADA;20-05-2013;20-05-2013;20-05-2013;2013;Mayo;SAN MIGUEL;13;SRL;CONSTITUCIÓN;200000;SAN MIGUEL;13
9695;76286976-4;Alimentos Casero Limitada;20-05-2013;20-05-2013;20-05-2013;2013;Mayo;LOS ANDES;5;SRL;CONSTITUCIÓN;208000000;LOS ANDES;5
10627;76287038-K;M&B CONSULTORES LIMITADA;20-05-2013;20-05-2013;20-05-2013;2013;Mayo;MAIPU;13;SRL;CONSTITUCIÓN;500000;MAIPU;13
9704;76287002-9;Cristian Villalba y Compañía Limitada;20-05-2013;20-05-2013;20-05-2013;2013;Mayo;LO BARNECHEA;13;SRL;CONSTITUCIÓN;500000;LO BARNECHEA;13
9924;76287056-8;SOCIEDAD DE INVERSIONES BOKER LIMITADA;20-05-2013;20-05-2013;20-05-2013;2013;Mayo;SAN MIGUEL;13;SRL;CONSTITUCIÓN;2000000;SAN MIGUEL;13
10602;76287023-1;Bianca Poehls y Cia. Limitada;20-05-2013;20-05-2013;20-05-2013;2013;Mayo;LO BARNECHEA;13;SRL;CONSTITUCIÓN;300000;LO BARNECHEA;13
10899;76287083-5;Ingeniería en Control y Automatización Eléctrica Limitada;20-05-2013;20-05-2013;20-05-2013;2013;Mayo;QUILLOTA;5;SRL;CONSTITUCIÓN;1200000;QUILLOTA;5
2697;76287007-K;ALIMENTOS SAN AMBROSIO LIMITADA;20-05-2013;20-05-2013;20-05-2013;2013;Mayo;VALPARAISO;5;SRL;CONSTITUCIÓN;10000000;VALPARAISO;5
10147;76286966-7;Valderrama y Abel Limitada;20-05-2013;20-05-2013;20-05-2013;2013;Mayo;PEÑALOLEN;13;SRL;CONSTITUCIÓN;10000;PEÑALOLEN;13
3617;76287032-0;Magenta, cian y publicidad Limitada;20-05-2013;20-05-2013;20-05-2013;2013;Mayo;QUILLOTA;5;SRL;CONSTITUCIÓN;800000;QUILLOTA;5
6349;76286959-4;Áridos Calderón Ltda;20-05-2013;20-05-2013;20-05-2013;2013;Mayo;PEÑALOLEN;13;SRL;CONSTITUCIÓN;1500000;PEÑALOLEN;13
2680;76286982-9;RESTAURANTES GIROLOMINI Y FLORES LIMITADA;20-05-2013;20-05-2013;20-05-2013;2013;Mayo;SAN PEDRO DE LA PAZ;8;SRL;CONSTITUCIÓN;7000000;HUALPEN;8
1215;76286987-K;DE LA BARRA AUDITORES CONSULTORES LIMITADA;20-05-2013;20-05-2013;20-05-2013;2013;Mayo;PUENTE ALTO;13;SRL;CONSTITUCIÓN;500000;PUENTE ALTO;13
3944;76287016-9;Color Bridge Impresores Ltda.;20-05-2013;20-05-2013;20-05-2013;2013;Mayo;PUENTE ALTO;13;SRL;CONSTITUCIÓN;2000000;PUENTE ALTO;13
3432;76287085-1;INGENIERIA AGROCON LTDA;20-05-2013;20-05-2013;20-05-2013;2013;Mayo;PUNTA ARENAS;12;SRL;CONSTITUCIÓN;500000;PUNTA ARENAS;12
6569;76287043-6;SOPHIA LIMITADA;20-05-2013;20-05-2013;20-05-2013;2013;Mayo;LA REINA;13;SRL;CONSTITUCIÓN;300000;LA REINA;13
6702;76286967-5;Romero y Compañia Ltda.;20-05-2013;20-05-2013;20-05-2013;2013;Mayo;VILLA ALEMANA;5;SRL;CONSTITUCIÓN;10000000;VILLA ALEMANA;5
6736;76286974-8;Prosopis Chilensis Limitada;20-05-2013;20-05-2013;20-05-2013;2013;Mayo;ALGARROBO;5;SRL;CONSTITUCIÓN;1700000;ALGARROBO;5
10691;76287072-K;Guillermo Oesterle y Compañia Limitada;20-05-2013;20-05-2013;20-05-2013;2013;Mayo;QUILPUE;5;SRL;CONSTITUCIÓN;10000000;QUILPUE;5
10635;76287046-0;La Casa Del Queso Limitada;20-05-2013;20-05-2013;20-05-2013;2013;Mayo;CASABLANCA;5;SRL;CONSTITUCIÓN;1000000;CASABLANCA;5
9849;76286996-9;Barria & Cía Consultores Limitada;20-05-2013;20-05-2013;20-05-2013;2013;Mayo;PUERTO MONTT;10;SRL;CONSTITUCIÓN;4000000;PUERTO MONTT;10
10556;76287065-7;CONSTRUCTORA  PATAGUAL LTDA;20-05-2013;20-05-2013;20-05-2013;2013;Mayo;MOLINA;7;SRL;CONSTITUCIÓN;4000000;MOLINA;7
10582;76286998-5;Consultoría Pareja y Amigo Limitada;20-05-2013;20-05-2013;20-05-2013;2013;Mayo;MOLINA;7;SRL;CONSTITUCIÓN;2000000;MOLINA;7
10732;76287031-2;Inversiones msl limitada;20-05-2013;20-05-2013;20-05-2013;2013;Mayo;PUERTO VARAS;10;SRL;CONSTITUCIÓN;1000000;PUERTO VARAS;10
9774;76287066-5;Importaciones Peillard & Bustos LTDA;20-05-2013;20-05-2013;20-05-2013;2013;Mayo;LA REINA;13;SRL;CONSTITUCIÓN;12000000;LA REINA;13
9398;76287044-4;GOOB PUBLICIDAD LIMITADA;20-05-2013;20-05-2013;20-05-2013;2013;Mayo;RECOLETA;13;SRL;CONSTITUCIÓN;3000000;RECOLETA;13
7894;76287015-0;Transportes Sagar Ltda;20-05-2013;20-05-2013;20-05-2013;2013;Mayo;HUALPEN;8;SRL;CONSTITUCIÓN;1500000;HUALPEN;8
8993;76286994-2;INGENIERIA E INVERSIONES LTDA.;20-05-2013;20-05-2013;20-05-2013;2013;Mayo;PUDAHUEL;13;SRL;CONSTITUCIÓN;1000000;PUDAHUEL;13
6642;76287062-2;LUIS RAMIREZ PIZARRO  Y  CIA. LTDA;20-05-2013;20-05-2013;20-05-2013;2013;Mayo;VILLA ALEMANA;5;SRL;CONSTITUCIÓN;100000;VILLA ALEMANA;5
7220;76286991-8;Francisco Jota Cox limitada;20-05-2013;20-05-2013;20-05-2013;2013;Mayo;PIRQUE;13;SRL;CONSTITUCIÓN;1000000;PIRQUE;13
10043;76287003-7;INGENIERIA EN GEOMENSURA Y CONSTRUCCION INGEO3D LIMITADA;20-05-2013;20-05-2013;20-05-2013;2013;Mayo;MOLINA;7;SRL;CONSTITUCIÓN;6300000;MOLINA;7
10359;76286972-1;Servicios Vekram Ltda;20-05-2013;20-05-2013;20-05-2013;2013;Mayo;OSORNO;10;SRL;CONSTITUCIÓN;1000000;OSORNO;10
10506;76286988-8;seguridad y construccion limitada;20-05-2013;20-05-2013;20-05-2013;2013;Mayo;RECOLETA;13;SRL;CONSTITUCIÓN;500000;RECOLETA;13
2996;76287067-3;J & P INGENIERIA LIMITADA;20-05-2013;20-05-2013;20-05-2013;2013;Mayo;PUENTE ALTO;13;SRL;CONSTITUCIÓN;800000;PUENTE ALTO;13
6699;76287054-1;Electricidad Aeronáutica Integrada. Ltda.;20-05-2013;20-05-2013;20-05-2013;2013;Mayo;LA REINA;13;SRL;CONSTITUCIÓN;1000000;LA REINA;13
3791;76287051-7;Avila & Alarcon Limitada;20-05-2013;20-05-2013;20-05-2013;2013;Mayo;SAN BERNARDO;13;SRL;CONSTITUCIÓN;500000;SAN BERNARDO;13
10507;76287076-2;Servicios Industriales Contreras y Alvarado Limitada;20-05-2013;20-05-2013;20-05-2013;2013;Mayo;CON CON;5;SRL;CONSTITUCIÓN;500000;CON CON;5
2093;76287013-4;AGUIRRE E HIJO LTDA.;20-05-2013;20-05-2013;20-05-2013;2013;Mayo;COPIAPO;3;SRL;CONSTITUCIÓN;1500000;COPIAPO;3
2160;76287001-0;transporte aguilera ltda.;20-05-2013;20-05-2013;20-05-2013;2013;Mayo;PROVIDENCIA;13;SRL;CONSTITUCIÓN;20000000;PROVIDENCIA;13
3625;76286978-0;Comercial Kocó Ltda.;20-05-2013;20-05-2013;20-05-2013;2013;Mayo;MACUL;13;SRL;CONSTITUCIÓN;1000000;MACUL;13
4114;76287079-7;Arquitectura, Urbanismo, paisajísmo, construcción, obras menores,vivero,venta de plantas,distribucion y comercializacion de articulos, contrucción, diseño, muebles, iluminación, librería, consultorías limitada;15-05-2013;20-05-2013;20-05-2013;2013;Mayo;VIÑA DEL MAR;5;SRL;CONSTITUCIÓN;5000000;VIÑA DEL MAR;5
3351;76287057-6;CONFECCIONES ALDUNATE Y VILLALOBOS LIMITADA;20-05-2013;20-05-2013;20-05-2013;2013;Mayo;LO ESPEJO;13;SRL;CONSTITUCIÓN;600000;LO ESPEJO;13
3589;76286999-3;Diseño, Construcción y Montaje de Estructuras Limitada;20-05-2013;20-05-2013;20-05-2013;2013;Mayo;PROVIDENCIA;13;SRL;CONSTITUCIÓN;500000;PROVIDENCIA;13
9358;76287069-K;Fregonara y Gascon Producciones LTDA.;20-05-2013;20-05-2013;20-05-2013;2013;Mayo;MACUL;13;SRL;CONSTITUCIÓN;500000;MACUL;13
9245;76286983-7;ORGANISMO DE CERTIFICACION VEINENTUN LIMITADA;20-05-2013;20-05-2013;20-05-2013;2013;Mayo;MACUL;13;SRL;CONSTITUCIÓN;1000000;MACUL;13
6463;76286979-9;Inversiones Ahumada Martens Limitada;20-05-2013;20-05-2013;20-05-2013;2013;Mayo;PROVIDENCIA;13;SRL;CONSTITUCIÓN;300000000;PROVIDENCIA;13
7582;76287081-9;Comercializadora Ordenes Ltda.;20-05-2013;20-05-2013;20-05-2013;2013;Mayo;VIÑA DEL MAR;5;SRL;CONSTITUCIÓN;1000000;VIÑA DEL MAR;5
9728;76287074-6;Servicios Integrales de Ingenieria Limitada;17-05-2013;20-05-2013;20-05-2013;2013;Mayo;PROVIDENCIA;13;SRL;CONSTITUCIÓN;600000;PROVIDENCIA;13
10594;76287075-4;Producción de Eventos Alvarado Galaz Limitada;20-05-2013;20-05-2013;20-05-2013;2013;Mayo;CON CON;5;SRL;CONSTITUCIÓN;200000;CON CON;5
10675;76287047-9;SOCIEDAD COMERCIAL URBAN CLASSICS LIMITADA;20-05-2013;20-05-2013;20-05-2013;2013;Mayo;SAN RAMON;13;SRL;CONSTITUCIÓN;12000000;SAN RAMON;13
9763;76286986-1;Biocorp  ingeniería aplicada Limitada;17-05-2013;17-05-2013;20-05-2013;2013;Mayo;LOS ANGELES;8;SRL;CONSTITUCIÓN;5000000;LOS ANGELES;8
9758;76287049-5;Ventas al por mayor y menor KOROS Ltda.;17-05-2013;17-05-2013;20-05-2013;2013;Mayo;ANTOFAGASTA;2;SRL;CONSTITUCIÓN;4000000;ANTOFAGASTA;2
10632;76287058-4;sevifullpro y compañía limitada;20-05-2013;20-05-2013;20-05-2013;2013;Mayo;TEMUCO;9;SRL;CONSTITUCIÓN;400000;TEMUCO;9
10046;76287024-K;Sociedad Educacional Placilla Limitada;20-05-2013;20-05-2013;20-05-2013;2013;Mayo;PLACILLA;6;SRL;CONSTITUCIÓN;10000000;PLACILLA;6
988;76287061-4;Agrosai Consultores limitada;20-05-2013;20-05-2013;20-05-2013;2013;Mayo;PROVIDENCIA;13;SRL;CONSTITUCIÓN;5000000;PROVIDENCIA;13
10488;76287063-0;CONSTRUCCIONES Y SERVICIOS ARAM LIMITADA;20-05-2013;20-05-2013;20-05-2013;2013;Mayo;MELIPILLA;13;SRL;CONSTITUCIÓN;2000000;MELIPILLA;13
4829;76287078-9;FERNÁNDEZ y VEGA LIMITADA;20-05-2013;20-05-2013;20-05-2013;2013;Mayo;VIÑA DEL MAR;5;SRL;CONSTITUCIÓN;1000000;VIÑA DEL MAR;5
9135;76287084-3;Inversiones Assycon Limitada;15-05-2013;20-05-2013;20-05-2013;2013;Mayo;VITACURA;13;SRL;CONSTITUCIÓN;1000000;VITACURA;13
3048;76287055-K;SOCIEDAD AGRICOLA Y VITIVINICOLA ICD LIMITADA;20-05-2013;20-05-2013;20-05-2013;2013;Mayo;RIO CLARO;7;SRL;CONSTITUCIÓN;500000;RIO CLARO;7
2085;76287008-8;CDI consultores Limitada;20-05-2013;20-05-2013;20-05-2013;2013;Mayo;COPIAPO;3;SRL;CONSTITUCIÓN;3000000;COPIAPO;3
8973;76287011-8;Enter Ingeniería eléctrica y construcción ltda.;20-05-2013;20-05-2013;20-05-2013;2013;Mayo;ANTOFAGASTA;2;SRL;CONSTITUCIÓN;2000000;ANTOFAGASTA;2
3270;76287082-7;Morales Pezoa Limitada;09-05-2013;20-05-2013;20-05-2013;2013;Mayo;HUECHURABA;13;SRL;CONSTITUCIÓN;1000000;HUECHURABA;13
2374;76287004-5;HM Servicios e Ingeniería Ltda.;20-05-2013;20-05-2013;20-05-2013;2013;Mayo;TALCAHUANO;8;SRL;CONSTITUCIÓN;800000;TALCAHUANO;8
9984;76287017-7;Sociedad de Arquitectura, Ingeniería y Construcción CyG Limitada;20-05-2013;20-05-2013;20-05-2013;2013;Mayo;PROVIDENCIA;13;SRL;CONSTITUCIÓN;2000000;PROVIDENCIA;13
10294;76286992-6;Productora Amplificación e Iluminación Lòpez Alcayaga Ltda;20-05-2013;20-05-2013;20-05-2013;2013;Mayo;ANTOFAGASTA;2;SRL;CONSTITUCIÓN;5000000;ANTOFAGASTA;2
8576;76287073-8;L&A iCommerce Ltda;20-05-2013;20-05-2013;20-05-2013;2013;Mayo;ANTOFAGASTA;2;SRL;CONSTITUCIÓN;2000000;ANTOFAGASTA;2
11002;76287086-K;Tecnologías Educativas y Proyectos Futuro 3e Limitada;21-05-2013;21-05-2013;21-05-2013;2013;Mayo;SANTIAGO;13;SRL;CONSTITUCIÓN;2000000;SANTIAGO;13
10725;76287108-4;AMKO IMPRESION DIGITAL LIMITADA;22-05-2013;22-05-2013;22-05-2013;2013;Mayo;INDEPENDENCIA;13;SRL;CONSTITUCIÓN;5000000;INDEPENDENCIA;13
10960;76287115-7;PRODUCTORA PROJEVASH LIMITADA;22-05-2013;22-05-2013;22-05-2013;2013;Mayo;INDEPENDENCIA;13;SRL;CONSTITUCIÓN;11700000;INDEPENDENCIA;13
10900;76287107-6;Boutique Lagunas Palma Limitada;22-05-2013;22-05-2013;22-05-2013;2013;Mayo;ÑUÑOA;13;SRL;CONSTITUCIÓN;500000;ÑUÑOA;13
9304;76287097-5;Santander Consultores Asociados Limitada;22-05-2013;22-05-2013;22-05-2013;2013;Mayo;SANTIAGO;13;SRL;CONSTITUCIÓN;5000000;SANTIAGO;13
9477;76287129-7;Mercado Tecnologico Limitada;22-05-2013;22-05-2013;22-05-2013;2013;Mayo;SANTIAGO;13;SRL;CONSTITUCIÓN;2000000;SANTIAGO;13
4424;76287119-K;DI LIGHTING LTDA.;22-05-2013;22-05-2013;22-05-2013;2013;Mayo;LAS CONDES;13;SRL;CONSTITUCIÓN;500000;LAS CONDES;13
11689;76287157-2;Constructora GHM Ltda.;22-05-2013;22-05-2013;22-05-2013;2013;Mayo;SANTIAGO;13;SRL;CONSTITUCIÓN;8000000;SANTIAGO;13
10789;76287105-K;Transportes Peñailillo Limitada;22-05-2013;22-05-2013;22-05-2013;2013;Mayo;EL MONTE;13;SRL;CONSTITUCIÓN;500000;EL MONTE;13
6856;76287163-7;Sociedad de Inversiones C & B  Ltda.;22-05-2013;22-05-2013;22-05-2013;2013;Mayo;LAS CONDES;13;SRL;CONSTITUCIÓN;3000000;LAS CONDES;13
11875;76287164-5;CONSTRUCTORA BELYSTE LIMITADA;22-05-2013;22-05-2013;22-05-2013;2013;Mayo;TOME;8;SRL;CONSTITUCIÓN;10000000;TOME;8
10814;76287149-1;Logistica y Comercial Caserita Limitada;22-05-2013;22-05-2013;22-05-2013;2013;Mayo;LAS CONDES;13;SRL;CONSTITUCIÓN;5000000;LAS CONDES;13
10453;76287142-4;Comercializadora De Santi Gandino Limitada;22-05-2013;22-05-2013;22-05-2013;2013;Mayo;ÑUÑOA;13;SRL;CONSTITUCIÓN;1000000;ÑUÑOA;13
10001;76287151-3;inversiones bravo-Vergara limitada;22-05-2013;22-05-2013;22-05-2013;2013;Mayo;SANTIAGO;13;SRL;CONSTITUCIÓN;2000000;SANTIAGO;13
8687;76287155-6;Eco Ingeniería LTDA.;22-05-2013;22-05-2013;22-05-2013;2013;Mayo;SANTIAGO;13;SRL;CONSTITUCIÓN;2000000;SANTIAGO;13
8083;76287158-0;Construcciones Surnativa Limitada;22-05-2013;22-05-2013;22-05-2013;2013;Mayo;CURANILAHUE;8;SRL;CONSTITUCIÓN;5000000;CURANILAHUE;8
798;76287134-3;C&M consultores Ltda.;22-05-2013;22-05-2013;22-05-2013;2013;Mayo;LA CISTERNA;13;SRL;CONSTITUCIÓN;2000000;LA CISTERNA;13
6999;76287162-9;Sociedad Comercial Guillier Limitada;20-05-2013;22-05-2013;22-05-2013;2013;Mayo;SANTIAGO;13;SRL;CONSTITUCIÓN;1000000;SANTIAGO;13
10411;76287141-6;Reyes Luna Ltda.;22-05-2013;22-05-2013;22-05-2013;2013;Mayo;LAS CONDES;13;SRL;CONSTITUCIÓN;5000000;LAS CONDES;13
10811;76287127-0;comercializadora con stock limitada;22-05-2013;22-05-2013;22-05-2013;2013;Mayo;SANTIAGO;13;SRL;CONSTITUCIÓN;500000;SANTIAGO;13
7132;76287128-9;Bravo y Bravo Limitada;22-05-2013;22-05-2013;22-05-2013;2013;Mayo;QUILICURA;13;SRL;CONSTITUCIÓN;2000000;QUILICURA;13
6781;76287121-1;PARKER Y MELLADO CONSTRUCTORA LIMITADA;22-05-2013;22-05-2013;22-05-2013;2013;Mayo;EL BOSQUE;13;SRL;CONSTITUCIÓN;200000;EL BOSQUE;13
4513;76287113-0;Hielo Cuber Limitada;22-05-2013;22-05-2013;22-05-2013;2013;Mayo;QUINTA NORMAL;13;SRL;CONSTITUCIÓN;8000000;QUINTA NORMAL;13
11555;76287135-1;CENTURY INNOVA Ltda.;22-05-2013;22-05-2013;22-05-2013;2013;Mayo;VALPARAISO;5;SRL;CONSTITUCIÓN;1500000;VALPARAISO;5
10719;76287161-0;Mz Construcciones Limitada;22-05-2013;22-05-2013;22-05-2013;2013;Mayo;LOS ANDES;5;SRL;CONSTITUCIÓN;1000000;LOS ANDES;5
11070;76287133-5;Comercial TRISAN Limitada;21-05-2013;22-05-2013;22-05-2013;2013;Mayo;LO BARNECHEA;13;SRL;CONSTITUCIÓN;1000000;LO BARNECHEA;13
10695;76287104-1;SANTOS & SALAS LTDA;22-05-2013;22-05-2013;22-05-2013;2013;Mayo;CORONEL;8;SRL;CONSTITUCIÓN;3000000;CORONEL;8
795;76287091-6;Instalaciones Electricas y de Comunicaciones Redteck limitada;22-05-2013;22-05-2013;22-05-2013;2013;Mayo;QUILICURA;13;SRL;CONSTITUCIÓN;1000000;QUILICURA;13
8575;76287147-5;SERVICIOS FORESTALES OYARZOALBANEZ LTDA;22-05-2013;22-05-2013;22-05-2013;2013;Mayo;QUILLOTA;5;SRL;CONSTITUCIÓN;10000000;QUILLOTA;5
6380;76287139-4;Inversiones Varas y Catalán Limitada;13-05-2013;13-05-2013;22-05-2013;2013;Mayo;MAIPU;13;SRL;CONSTITUCIÓN;6000000;MAIPU;13
6379;76287111-4;PEREZ CACERES Ltda;22-05-2013;22-05-2013;22-05-2013;2013;Mayo;MAIPU;13;SRL;CONSTITUCIÓN;3000000;MAIPU;13
9946;76287093-2;Asesorías e Inversiones Escabini y Walker Limitada;22-05-2013;22-05-2013;22-05-2013;2013;Mayo;LO BARNECHEA;13;SRL;CONSTITUCIÓN;3500000;LO BARNECHEA;13
11370;76287166-1;SOLUCIONES EN INGENIERÍA AMBIENTAL LIMITADA;22-05-2013;22-05-2013;22-05-2013;2013;Mayo;RANCAGUA;6;SRL;CONSTITUCIÓN;1000000;RANCAGUA;6
11664;76287145-9;TRANSPORTES ANGEL BARRA YAÑEZ LIMITADA;22-05-2013;22-05-2013;22-05-2013;2013;Mayo;EL BOSQUE;13;SRL;CONSTITUCIÓN;2000000;EL BOSQUE;13
9970;76287131-9;Tecnologias Olivares Carcamo Limitada;22-05-2013;22-05-2013;22-05-2013;2013;Mayo;PUENTE ALTO;13;SRL;CONSTITUCIÓN;850000;PUENTE ALTO;13
9347;76287098-3;Santibañez & Garin Construcción y Servicios Limitada;22-05-2013;22-05-2013;22-05-2013;2013;Mayo;QUINTERO;5;SRL;CONSTITUCIÓN;15000000;QUINTERO;5
10563;76287094-0;Laboratorio Dental Mons Limitada;22-05-2013;22-05-2013;22-05-2013;2013;Mayo;VILLA ALEMANA;5;SRL;CONSTITUCIÓN;2000000;VILLA ALEMANA;5
10822;76287138-6;Donde la Kena Ltda;22-05-2013;22-05-2013;22-05-2013;2013;Mayo;PUERTO MONTT;10;SRL;CONSTITUCIÓN;500000;PUERTO MONTT;10
10992;76287087-8;COMERCIAL MUNDO ONLINE LIMITADA;22-05-2013;22-05-2013;22-05-2013;2013;Mayo;PUERTO VARAS;10;SRL;CONSTITUCIÓN;500000;PUERTO VARAS;10
995;76287112-2;AQAL LTDA;22-05-2013;22-05-2013;22-05-2013;2013;Mayo;PUENTE ALTO;13;SRL;CONSTITUCIÓN;1000000;PUENTE ALTO;13
9486;76287154-8;International Real Deal Chile Ltda.;22-05-2013;22-05-2013;22-05-2013;2013;Mayo;PUERTO MONTT;10;SRL;CONSTITUCIÓN;2000000;PUERTO MONTT;10
7565;76287095-9;Servicios, Promociones Y Recursos Humanos Jaramillo Limitada;22-05-2013;22-05-2013;22-05-2013;2013;Mayo;VILLA ALEMANA;5;SRL;CONSTITUCIÓN;800000;VILLA ALEMANA;5
3415;76287165-3;Propiedades tu hogarDiaz y Garrido limitada;22-05-2013;22-05-2013;22-05-2013;2013;Mayo;LA SERENA;4;SRL;CONSTITUCIÓN;6000000;LA SERENA;4
5625;76287106-8;sociedad de inversiones diversity limitada;22-05-2013;22-05-2013;22-05-2013;2013;Mayo;PUERTO MONTT;10;SRL;CONSTITUCIÓN;4000000;PUERTO MONTT;10
11210;76287136-K;Andes Maquinaria Ltda.;22-05-2013;22-05-2013;22-05-2013;2013;Mayo;PUERTO MONTT;10;SRL;CONSTITUCIÓN;3000000;PUERTO MONTT;10
10148;76287174-2;Giga Store Chile Limitada;22-05-2013;22-05-2013;22-05-2013;2013;Mayo;RECOLETA;13;SRL;CONSTITUCIÓN;15000000;RECOLETA;13
11192;76287143-2;MORI Limitada;22-05-2013;22-05-2013;22-05-2013;2013;Mayo;PUERTO MONTT;10;SRL;CONSTITUCIÓN;3000000;PUERTO MONTT;10
5775;76287175-0;INGENIERIA Y SERVICIOS NETMUNDO LIMITADA;22-05-2013;22-05-2013;22-05-2013;2013;Mayo;LA CALERA;5;SRL;CONSTITUCIÓN;5000000;LA CALERA;5
2957;76287176-9;Sociedad de Servicios de Ingenieria, Construcción, Obras Civiles y Eléctricas Incocel Limitada;22-05-2013;22-05-2013;22-05-2013;2013;Mayo;PUERTO MONTT;10;SRL;CONSTITUCIÓN;10000000;PUERTO MONTT;10
10762;76287109-2;Sociedad Comercial Tralbo Limitada;22-05-2013;22-05-2013;22-05-2013;2013;Mayo;ANTOFAGASTA;2;SRL;CONSTITUCIÓN;7000000;ANTOFAGASTA;2
9048;76287089-4;Empresa Construtora ECOBRAT Ltda.;22-05-2013;22-05-2013;22-05-2013;2013;Mayo;TEMUCO;9;SRL;CONSTITUCIÓN;3000000;TEMUCO;9
11554;76287132-7;Ingeniería y Certificación Nacional Limitada;22-05-2013;22-05-2013;22-05-2013;2013;Mayo;PROVIDENCIA;13;SRL;CONSTITUCIÓN;1000000;PROVIDENCIA;13
10779;76287153-K;IMPORTADORA CERDA Y CERDA LIMITADA;22-05-2013;22-05-2013;22-05-2013;2013;Mayo;LA FLORIDA;13;SRL;CONSTITUCIÓN;1000000;LA FLORIDA;13
10919;76287116-5;JWEF Santiago Limitada;22-05-2013;22-05-2013;22-05-2013;2013;Mayo;PROVIDENCIA;13;SRL;CONSTITUCIÓN;1000;PROVIDENCIA;13
9999;76287123-8;Distribuidora zona sur limitada;22-05-2013;22-05-2013;22-05-2013;2013;Mayo;CONCEPCION;8;SRL;CONSTITUCIÓN;5320000;CONCEPCION;8
3380;76287099-1;R.V. TRANSPORTES LTDA.;22-05-2013;22-05-2013;22-05-2013;2013;Mayo;VIÑA DEL MAR;5;SRL;CONSTITUCIÓN;20000000;VIÑA DEL MAR;5
9285;76287102-5;SOCIEDAD PRIDA  LIMITADA;22-05-2013;22-05-2013;22-05-2013;2013;Mayo;VIÑA DEL MAR;5;SRL;CONSTITUCIÓN;2000000;VIÑA DEL MAR;5
9869;76287156-4;INGEMAC INGENIERIA LTDA;22-05-2013;22-05-2013;22-05-2013;2013;Mayo;PROVIDENCIA;13;SRL;CONSTITUCIÓN;1000000;PROVIDENCIA;13
453;76287168-8;Comercial Punto Pet Limitada;22-05-2013;22-05-2013;22-05-2013;2013;Mayo;TALCAHUANO;8;SRL;CONSTITUCIÓN;3000000;TALCAHUANO;8
